10;1;Pleurectomie partielle et décortication_1221, chirurgicale ouverte_1221,,,,,,
8;7;Intervention guidée par CT_1222,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1223, autre_1223,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1224,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1225,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1226,,,,,,,
10;5;Injection intrapleurale_1227, autre_1227,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1228,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1229,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1230,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1231,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1232,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1233, 185 à 360 points de dépense_1233,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1234, 185 à 360 points de dépense_1234,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1235, avec fixation interne_1235,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1236,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1237,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1238,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1239, avec fixation interne_1239,,,,,,
8;9;Conseil/traitement diététique_1240,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1241, autre_1241,,,,,,
2;2;Libération de sténose urétrale_1242, urétrotomie interne_1242,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_1243,,,,,,,
8;9;Conseil/traitement diététique_1244,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1245,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1246, chirurgicale ouverte_1246,,,,,,
10;5;Injection intrapleurale_1247, autre_1247,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1248,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1249, avec fixation interne_1249,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1250,,,,,,,
8;7;Intervention guidée par CT_1251,,,,,,,
8;7;Intervention guidée par CT_1252,,,,,,,
10;1;Pleurectomie partielle et décortication_1253, chirurgicale ouverte_1253,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1254,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1255, partielle_1255, avec lambeau aponévrotique_1255,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1256,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1257, autre_1257,,,,,,
2;3;Sphinctérotomie de la vessie_1258,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1259, avec fixation interne_1259,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1260,,,,,,,
2;3;Sphinctérotomie de la vessie_1261,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1262,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_1263,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1264,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_1265,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1266, autre_1266,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1267, avec fixation interne_1267,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1268,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1269, chirurgicale ouverte_1269,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1270,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1271, 185 à 360 points de dépense_1271,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1272, 185 à 360 points de dépense_1272,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1273, chirurgicale ouverte_1273,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1274,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1275,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1276,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1277, avec fixation interne_1277,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1278,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1279,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1280,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1281,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1282,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1283, avec fixation interne_1283,,,,,,
2;3;Sphinctérotomie de la vessie_1284,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1285,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1286,,,,,,,
2;2;Libération de sténose urétrale_1287, urétrotomie interne_1287,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1288,,,,,,,
10;1;Pleurectomie partielle et décortication_1289, chirurgicale ouverte_1289,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1290,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1291,,,,,,,
2;1;Prostatectomie transurétrale_1292, électrorésection et électrovaporisation de tissu prostatique_1292,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1293, avec fixation interne_1293,,,,,,
2;2;Libération de sténose urétrale_1294, urétrotomie interne_1294,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1295,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1296,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1297, plus de 48 heures à 6 jours de traitement_1297,,,,,,
2;2;Libération de sténose urétrale_1298, urétrotomie interne_1298,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1299,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1300,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1301, 185 à 360 points de dépense_1301,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1302,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1303, partielle_1303, avec lambeau aponévrotique_1303,,,,,
5;1;Réduction ouverte de fracture de radius distal_1304, avec fixation interne_1304,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1305,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1306,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1307, autre_1307,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1308,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_1309,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1310, chirurgicale ouverte_1310,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1311,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1312,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1313, plus de 48 heures à 6 jours de traitement_1313,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1314,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1315,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1316, 185 à 360 points de dépense_1316,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1317,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1318, plus de 48 heures à 6 jours de traitement_1318,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1319,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1320, autre_1320,,,,,,
8;7;Intervention guidée par CT_1321,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1322,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1323,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1324,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1325,,,,,,,
7;1;Résection antérieure du rectum_1326, avec anastomose_1326, par laparoscopie_1326,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1327, chirurgicale ouverte_1327,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1328, 185 à 360 points de dépense_1328,,,,,,
2;3;Sphinctérotomie de la vessie_1329,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1330,,,,,,,
10;5;Injection intrapleurale_1331, autre_1331,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1332, autre_1332,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1333, autre_1333,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1334,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1335,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1336,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1337,,,,,,,
2;3;Sphinctérotomie de la vessie_1338,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1339,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1340, partielle_1340, avec lambeau aponévrotique_1340,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1341,,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_1342,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1343, autre_1343,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1344,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1345, plus de 48 heures à 6 jours de traitement_1345,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1346,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1347,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1348, plus de 48 heures à 6 jours de traitement_1348,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1349, avec fixation interne_1349,,,,,,
2;2;Libération de sténose urétrale_1350, urétrotomie interne_1350,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1351,,,,,,,
8;9;Conseil/traitement diététique_1352,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1353,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1354, chirurgicale ouverte_1354,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1355, 185 à 360 points de dépense_1355,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1356, partielle_1356, avec lambeau aponévrotique_1356,,,,,
2;4;Insertion d'un cathéter urétral permanent_1357,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1358, chirurgicale ouverte_1358,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1359,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1360,,,,,,,
10;1;Pleurectomie partielle et décortication_1361, chirurgicale ouverte_1361,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1362,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1363, avec fixation interne_1363,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1364,,,,,,,
10;5;Injection intrapleurale_1365, autre_1365,,,,,,
2;1;Prostatectomie transurétrale_1366, électrorésection et électrovaporisation de tissu prostatique_1366,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_1367,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1368,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1369,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1370, avec fixation interne_1370,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1371, autre_1371,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1372,,,,,,,
7;1;Résection antérieure du rectum_1373, avec anastomose_1373, par laparoscopie_1373,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1374,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1375,,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_1376,,,,,,,
8;9;Conseil/traitement diététique_1377,,,,,,,
8;7;Intervention guidée par CT_1378,,,,,,,
10;5;Injection intrapleurale_1379, autre_1379,,,,,,
8;9;Conseil/traitement diététique_1380,,,,,,,
2;1;Prostatectomie transurétrale_1381, électrorésection et électrovaporisation de tissu prostatique_1381,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1382, avec fixation interne_1382,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1383,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1384, plus de 48 heures à 6 jours de traitement_1384,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_1385,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1386, autre_1386,,,,,,
10;2;Traitement complexe des douleurs aiguës_1387, plus de 48 heures à 6 jours de traitement_1387,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1388, avec fixation interne_1388,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1389, autre_1389,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1390, 185 à 360 points de dépense_1390,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1391, avec fixation interne_1391,,,,,,
10;2;Traitement complexe des douleurs aiguës_1392, plus de 48 heures à 6 jours de traitement_1392,,,,,,
10;1;Pleurectomie partielle et décortication_1393, chirurgicale ouverte_1393,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1394,,,,,,,
7;1;Résection antérieure du rectum_1395, avec anastomose_1395, par laparoscopie_1395,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1396,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1397, autre_1397,,,,,,
7;1;Résection antérieure du rectum_1398, avec anastomose_1398, par laparoscopie_1398,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1399,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1400, partielle_1400, avec lambeau aponévrotique_1400,,,,,
7;1;Résection antérieure du rectum_1401, avec anastomose_1401, par laparoscopie_1401,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1402,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1403,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1404, autre_1404,,,,,,
2;2;Libération de sténose urétrale_1405, urétrotomie interne_1405,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1406, avec fixation interne_1406,,,,,,
2;1;Prostatectomie transurétrale_1407, électrorésection et électrovaporisation de tissu prostatique_1407,,,,,,
7;1;Résection antérieure du rectum_1408, avec anastomose_1408, par laparoscopie_1408,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1409, chirurgicale ouverte_1409,,,,,,
10;5;Injection intrapleurale_1410, autre_1410,,,,,,
10;5;Injection intrapleurale_1411, autre_1411,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1412, 185 à 360 points de dépense_1412,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1413,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1414, partielle_1414, avec lambeau aponévrotique_1414,,,,,
10;1;Pleurectomie partielle et décortication_1415, chirurgicale ouverte_1415,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1416,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1417, autre_1417,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1418, 185 à 360 points de dépense_1418,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1419, avec fixation interne_1419,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1420,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1421,,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1422, partielle_1422, avec lambeau aponévrotique_1422,,,,,
3;1;Réduction ouverte de fracture de radius distal_1423, avec fixation interne_1423,,,,,,
7;1;Résection antérieure du rectum_1424, avec anastomose_1424, par laparoscopie_1424,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1425,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1426,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1427, plus de 48 heures à 6 jours de traitement_1427,,,,,,
8;9;Conseil/traitement diététique_1428,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1429, avec fixation interne_1429,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1430,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1431, autre_1431,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1432,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1433,,,,,,,
8;2;Autres réparations et opérations plastiques de poumon_1434, autre_1434,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1435, avec fixation interne_1435,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1436, 185 à 360 points de dépense_1436,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1437,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1438, chirurgicale ouverte_1438,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1439,,,,,,,
2;1;Prostatectomie transurétrale_1440, électrorésection et électrovaporisation de tissu prostatique_1440,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1441,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1442,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1443,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1444, autre_1444,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1445, partielle_1445, avec lambeau aponévrotique_1445,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1446,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1447, autre_1447,,,,,,
2;1;Prostatectomie transurétrale_1448, électrorésection et électrovaporisation de tissu prostatique_1448,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1449,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1450, 185 à 360 points de dépense_1450,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_1451,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1452,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1453,,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1454,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1455, 185 à 360 points de dépense_1455,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1456,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1457, 185 à 360 points de dépense_1457,,,,,,
10;5;Injection intrapleurale_1458, autre_1458,,,,,,
10;2;Traitement complexe des douleurs aiguës_1459, plus de 48 heures à 6 jours de traitement_1459,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1460, chirurgicale ouverte_1460,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1461,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_1462,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_1463,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1464,,,,,,,
2;1;Prostatectomie transurétrale_1465, électrorésection et électrovaporisation de tissu prostatique_1465,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1466, autre_1466,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1467, avec fixation interne_1467,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1468,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1469,,,,,,,
8;7;Intervention guidée par CT_1470,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1471,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1472, plus de 48 heures à 6 jours de traitement_1472,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1473,,,,,,,
8;6;Drainage pleural (par insertion de cathéter intercostal)_1474,,,,,,,
8;9;Conseil/traitement diététique_1475,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1476,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1477, avec fixation interne_1477,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1478, 185 à 360 points de dépense_1478,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1479,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1480,,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1481, chirurgicale ouverte_1481,,,,,,
8;9;Conseil/traitement diététique_1482,,,,,,,
7;1;Résection antérieure du rectum_1483, avec anastomose_1483, par laparoscopie_1483,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1484, 185 à 360 points de dépense_1484,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1485, autre_1485,,,,,,
2;2;Libération de sténose urétrale_1486, urétrotomie interne_1486,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1487,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1488,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1489,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1490,,,,,,,
8;7;Intervention guidée par CT_1491,,,,,,,
10;3;Drainage pleural (par insertion de cathéter intercostal)_1492,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1493,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1494,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1495,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1496,,,,,,,
8;10;Tomographie axiale computérisée du thorax_1497, autre_1497,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1498,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1499,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1500, avec fixation interne_1500,,,,,,
2;2;Libération de sténose urétrale_1501, urétrotomie interne_1501,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1502, chirurgicale ouverte_1502,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1503, 185 à 360 points de dépense_1503,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1504,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1505, 185 à 360 points de dépense_1505,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1506,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1507,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1508,,,,,,,
10;2;Traitement complexe des douleurs aiguës_1509, plus de 48 heures à 6 jours de traitement_1509,,,,,,
8;10;Tomographie axiale computérisée du thorax_1510, autre_1510,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1511,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1512, avec fixation interne_1512,,,,,,
2;2;Libération de sténose urétrale_1513, urétrotomie interne_1513,,,,,,
7;1;Résection antérieure du rectum_1514, avec anastomose_1514, par laparoscopie_1514,,,,,
5;1;Réduction ouverte de fracture de radius distal_1515, avec fixation interne_1515,,,,,,
10;4;Drainage pleural (par insertion de cathéter intercostal)_1516,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1517,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1518,,,,,,,
7;3;Techniques de traitement assistées par fluorescence_1519,,,,,,,
2;4;Insertion d'un cathéter urétral permanent_1520,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1521, 185 à 360 points de dépense_1521,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1522,,,,,,,
2;1;Prostatectomie transurétrale_1523, électrorésection et électrovaporisation de tissu prostatique_1523,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1524, avec fixation interne_1524,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1525, 185 à 360 points de dépense_1525,,,,,,
10;2;Traitement complexe des douleurs aiguës_1526, plus de 48 heures à 6 jours de traitement_1526,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1527, autre_1527,,,,,,
8;8;Injection d'anesthésique et d'analgésique dans le canal rachidien pour traitement de la douleur_1528,,,,,,,
8;3;Agrafage linéaire en chirurgie à ciel ouvert_1529,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1530,,,,,,,
3;1;Réduction ouverte de fracture de radius distal_1531, avec fixation interne_1531,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1532, avec fixation interne_1532,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1533,,,,,,,
8;7;Intervention guidée par CT_1534,,,,,,,
8;7;Intervention guidée par CT_1535,,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1536,,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1537, avec fixation interne_1537,,,,,,
8;7;Intervention guidée par CT_1538,,,,,,,
8;4;Traitement complexe en U-IMC chez l'adulte_1539, 185 à 360 points de dépense_1539,,,,,,
5;1;Réduction ouverte de fracture de radius distal_1540, avec fixation interne_1540,,,,,,
6;2;Reconstruction du pavillon de l'oreille_1541, partielle_1541, avec lambeau aponévrotique_1541,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1542, 185 à 360 points de dépense_1542,,,,,,
9;1;Autre colporraphie du vagin avec plastie du plancher pelvien_1543,,,,,,,
7;2;Lymphadénectomie régionale dans le cadre d'une autre intervention_1544, autre_1544,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1545,,,,,,,
8;9;Conseil/traitement diététique_1546,,,,,,,
4;1;Aspiration curetage d'utérus après accouchement ou avortement_1547,,,,,,,
10;1;Pleurectomie partielle et décortication_1548, chirurgicale ouverte_1548,,,,,,
8;5;Drainage pleural (par insertion de cathéter intercostal)_1549,,,,,,,
6;1;Excision d'autre lésion de l'oreille externe ou du conduit auditif externe_1550,,,,,,,
5;2;Ostéosynthèse par plaque à stabilité angulaire_1551,,,,,,,
7;4;Agrafage linéaire par laparoscopie ou thoracoscopie_1552,,,,,,,
8;7;Intervention guidée par CT_1553,,,,,,,
10;1;Pleurectomie partielle et décortication_1554, chirurgicale ouverte_1554,,,,,,
2;3;Sphinctérotomie de la vessie_1555,,,,,,,
7;5;Agrafage circulaire par des orifices du corps préexistantes_1556,,,,,,,
1;2;Ablation de matériel implanté dans le radius et cubitus (proximal / diaphysaire / distal): autre matériel d'ostéosynthèse_1557,,,,,,,
10;6;Traitement complexe en U-IMC chez l'adulte_1558, 185 à 360 points de dépense_1558,,,,,,
8;1;Excision et destruction locale de lésion ou de tissu de poumon_1559, chirurgicale ouverte_1559,,,,,,
